,Views_7_days,Country,Price_EUR,Year_Built
8551,151,Germany,36000.0,2017
8553,40,Italy,36000.0,1983
8554,167,France,36000.0,2015
8555,221,Germany,36000.0,2002
8556,134,Netherlands,36000.0,2014
8557,150,France,36000.0,1974
8558,475,Germany,36000.0,1988
8559,237,Italy,36000.0,1995
8560,54,Spain,35990.0,2019
8561,265,Germany,35990.0,2016
8563,28,Spain,35938.0,2019
8565,139,Germany,35900.0,2017
8566,62,France,35900.0,2014
8567,79,Croatia (Hrvatska),35900.0,1999
8569,64,Germany,35900.0,2020
8570,110,France,35900.0,2011
8572,870,Switzerland,37745.098039215685,1998
8573,36,Germany,35800.0,2020
8574,110,France,35800.0,2020
8576,106,United Kingdom,28017.241379310348,1988
8580,148,France,35500.0,2012
8583,427,Switzerland,37156.86274509804,2000
8584,210,Germany,35020.0,2020
8585,80,Italy,35000.0,1980
8588,77,Croatia (Hrvatska),35000.0,1998
8589,74,Italy,35000.0,2004
8590,139,Italy,35000.0,1986
8591,118,Croatia (Hrvatska),35000.0,1999
8592,503,Germany,35000.0,2001
8594,57,Italy,35000.0,1974
8595,190,Croatia (Hrvatska),35000.0,2008
8596,202,Croatia (Hrvatska),35000.0,2003
8598,163,Italy,35000.0,2005
8600,114,France,35000.0,1980
8601,65,Croatia (Hrvatska),35000.0,2009
8602,328,Italy,35000.0,1996
8604,130,Italy,35000.0,1986
8605,82,France,35000.0,2004
8607,91,Italy,35000.0,2020
8611,116,Spain,35000.0,2006
8612,92,France,35000.0,2001
8613,156,Germany,35000.0,1980
8616,227,Croatia (Hrvatska),35000.0,1992
8618,172,Spain,35000.0,1972
8621,317,Italy,35000.0,1987
8622,245,France,35000.0,2005
8623,501,Italy,35000.0,2006
8624,198,Katwijk,35000.0,2016
8625,149,Italy,35000.0,2006
8626,76,Netherlands,35000.0,1993
8627,405,Lommel,35000.0,2005
8629,421,Croatia (Hrvatska),35000.0,2006
8630,253,Germany,34990.0,1972
8631,236,Germany,34990.0,2001
8632,30,France,34990.0,2019
8634,178,Germany,34990.0,2008
8635,529,Switzerland,37058.82352941176,2015
8636,49,Spain,34940.0,2019
8637,116,Germany,34900.0,2018
8639,78,Germany,34900.0,2020
8640,144,Germany,34900.0,2006
8641,81,Germany,34800.0,2010
8642,361,Croatia (Hrvatska),34800.0,1990
8643,214,Switzerland,36852.94117647059,2020
8645,371,Switzerland,36764.705882352944,1990
8647,73,Poland,34510.0,2020
8654,142,Netherlands,34500.0,1966
8655,117,Spain,34500.0,2007
8656,86,Netherlands,34500.0,2012
8657,86,Netherlands,34500.0,2020
8659,230,Germany,34500.0,1996
8662,153,Germany,34499.0,2020
8663,125,Switzerland,36372.54901960784,2020
8664,153,Italy,34300.0,2020
8666,259,Switzerland,36274.509803921566,2020
8667,233,Switzerland,36274.509803921566,2013
8668,147,Switzerland,36176.470588235294,2020
8669,343,Switzerland,36176.470588235294,2020
8670,73,Germany,34050.0,2018
8672,73,Germany,33900.0,2018
8673,154,Germany,33900.0,2018
8674,149,France,33900.0,2011
8675,115,France,33900.0,2011
8676,171,Germany,33900.0,2016
8677,138,France,33840.0,2020
8678,147,Germany,33765.0,2020
8681,179,Switzerland,35686.27450980392,2020
8683,236,Spain,33600.0,2006
8684,1834,Switzerland,35294.117647058825,2005
8688,69,France,33500.0,2008
8689,84,Germany,33333.0,2018
8690,338,Switzerland,35294.117647058825,2001
8691,799,Switzerland,35294.117647058825,2011
8694,204,Switzerland,35196.078431372545,2015
8695,885,Switzerland,35196.078431372545,2012
8696,160,Switzerland,35078.43137254902,2020
8698,118,Austria,33025.0,2020
8699,207,Germany,33015.0,2020
8701,74,Croatia (Hrvatska),33000.0,1999
8702,201,Italy,33000.0,2020
8703,67,Croatia (Hrvatska),33000.0,2008
8705,200,Croatia (Hrvatska),33000.0,2008
8706,114,Germany,33000.0,2020
8709,57,Germany,32900.0,2020
8710,104,Germany,32900.0,1978
8712,292,Germany,32900.0,2005
8714,140,United Kingdom,25818.96551724138,2004
8716,166,Switzerland,34803.92156862745,2020
8717,130,Germany,32800.0,1992
8719,522,Switzerland,34705.882352941175,2020
8720,448,Switzerland,34313.72549019608,1991
8721,414,Switzerland,34313.72549019608,1981
8722,488,Switzerland,34313.72549019608,2003
8723,2432,Switzerland,34313.72549019608,1979
8724,45,Portugal,32608.0,2018
8725,309,Spain,32590.0,1988
8726,167,Switzerland,34274.509803921566,2020
8727,879,Switzerland,34264.705882352944,2011
8729,146,Germany,32500.0,2015
8730,237,Italy,32500.0,1970
8731,50,Germany,32500.0,2019
8732,220,Germany,32500.0,1981
8733,79,Austria,32490.0,2020
8734,630,Switzerland,34313.72549019608,2012
8735,423,Switzerland,34313.72549019608,1956
8736,706,Switzerland,34313.72549019608,1990
8739,151,Switzerland,34303.92156862745,2020
8740,398,Switzerland,34215.686274509804,1989
8741,110,Switzerland,34215.686274509804,2019
8743,279,Switzerland,34117.64705882353,2018
8744,202,Germany,32110.0,2020
8745,241,Netherlands,32109.0,2020
8746,49,France,32060.0,2019
8747,190,Germany,32000.0,2008
8751,306,Switzerland,32000.0,1977
8753,134,Croatia (Hrvatska),32000.0,1998
8754,92,Italy,32000.0,1999
8756,188,Italy,32000.0,2008
8757,96,France,32000.0,2010
8759,165,Croatia (Hrvatska),32000.0,1976
8762,309,Germany,32000.0,1958
8763,586,Italy,32000.0,2011
8764,228,Germany,31685.0,2020
8765,799,Switzerland,33529.41176470588,1996
8766,196,Switzerland,33480.39215686274,2019
8770,126,Italy,31500.0,2020
8771,80,Switzerland,31500.0,2020
8772,45,United Kingdom,24732.758620689656,2020
8773,129,Switzerland,33333.333333333336,2020
8774,351,Switzerland,33333.333333333336,1992
8777,89,Germany,31400.0,2020
8778,96,Germany,31399.0,2020
8779,885,Switzerland,33235.294117647056,1995
8780,318,Switzerland,33159.80392156863,2020
8782,120,Switzerland,32941.17647058824,2020
8783,59,Germany,31059.0,2020
8785,115,Croatia (Hrvatska),31000.0,2011
8787,502,Croatia (Hrvatska),31000.0,1999
8789,114,Germany,30999.0,2020
8790,89,Germany,30900.0,2019
8791,41,France,30900.0,2018
8792,176,Germany,30499.0,2020
8794,172,Switzerland,32254.901960784315,2020
8795,123,Germany,30355.0,2020
8796,245,Switzerland,32156.86274509804,2020
8798,146,France,30200.0,2012
8799,315,Switzerland,31764.70588235294,2007
8800,146,United Kingdom,23706.89655172414,1983
8801,34,United Kingdom,23702.586206896554,2018
8803,183,Switzerland,31666.666666666668,2019
8805,266,Croatia (Hrvatska),30000.0,1961
8806,64,Portugal,30000.0,1997
8807,73,France,30000.0,1993
8809,184,Spain,30000.0,1991
8811,107,France,30000.0,2017
8812,95,Germany,30000.0,2013
8813,151,Italy,30000.0,2016
8814,303,Germany,30000.0,2001
8816,167,Croatia (Hrvatska),30000.0,1974
8817,190,Croatia (Hrvatska),30000.0,1997
8819,127,Italy,30000.0,2010
8820,162,Italy,30000.0,2004
8825,100,Netherlands,29995.0,1985
8827,86,Germany,29990.0,2020
8829,134,Italy,29990.0,1987
8830,117,Germany,29990.0,1979
8831,120,Germany,29990.0,1995
8833,152,Germany,29900.0,2015
8834,158,Germany,29900.0,2020
8835,101,Germany,29900.0,2017
8838,141,Germany,29900.0,2017
8841,246,Italy,29900.0,1991
8844,121,Germany,29900.0,2020
8845,112,Germany,29900.0,1993
8846,154,Spain,29900.0,2008
8847,107,France,29900.0,2011
8848,108,Croatia (Hrvatska),29900.0,2011
8849,294,Germany,29900.0,1993
8850,145,Germany,29900.0,2020
8853,120,Netherlands,29900.0,1978
8856,134,Croatia (Hrvatska),29500.0,2004
8861,51,Germany,29500.0,2019
8863,50,France,29500.0,2018
8864,181,Switzerland,29500.0,2020
8865,120,Italy,29500.0,2006
8867,377,Netherlands,29500.0,1966
8868,550,Spain,29500.0,1984
8873,578,Lago Maggiore,29500.0,2000
8875,330,Germany,29500.0,1975
8876,520,Germany,29500.0,1971
8878,242,Germany,29400.0,1984
8880,183,Switzerland,30911.764705882353,2020
8882,62,Germany,29155.0,2020
8883,211,Switzerland,30882.35294117647,2000
8884,203,Italy,29000.0,2019
8885,40,Germany,29000.0,2019
8886,84,Italy,29000.0,2004
8888,65,Italy,29000.0,2005
8889,136,Italy,29000.0,1989
8891,215,Italy,29000.0,1994
8893,102,Italy,29000.0,1997
8894,156,Italy,29000.0,1997
8895,75,Turkey,29000.0,1998
8896,101,Italy,29000.0,1991
8897,144,Italy,29000.0,1997
8899,294,Italy,29000.0,1993
8900,205,France,29000.0,1991
8901,516,Germany,29000.0,2004
8902,165,France,29000.0,2003
8903,92,Italy,25000.0,1985
8904,54,Germany,28990.0,2020
8905,143,Germany,28990.0,1998
8907,350,Germany,28900.0,2019
8908,94,Germany,28900.0,2019
8909,77,Germany,28900.0,1993
8910,273,Germany,28900.0,1990
8911,156,Germany,28900.0,2015
8912,186,Switzerland,30392.156862745098,2014
8913,487,Bremen,28500.0,2003
8914,200,Netherlands,28500.0,1980
8915,58,Slovak Republic,28390.0,2018
8916,189,Switzerland,30088.235294117647,2020
8919,144,Denmark,1607692.3076923077,2017
8920,59,Italy,28000.0,2019
8924,134,Croatia (Hrvatska),28000.0,1990
8925,250,Italy,28000.0,1979
8927,81,France,28000.0,2003
8928,155,Italy,28000.0,2000
8929,89,Italy,28000.0,1988
8930,148,France,28000.0,2017
8931,106,Italy,28000.0,1992
8932,182,Italy,28000.0,1997
8933,132,Italy,28000.0,2020
8934,122,France,28000.0,2015
8935,95,France,28000.0,2015
8936,93,Italy,28000.0,2011
8937,353,Germany,28000.0,1999
8939,140,Spain,28000.0,1988
8940,100,Germany,27999.0,2015
8941,220,Germany,27990.0,1976
8942,581,Switzerland,29411.764705882353,1990
8943,60,Germany,27954.0,2020
8944,218,Germany,27799.0,2020
8945,139,Germany,27785.0,2020
8946,289,Switzerland,29411.764705882353,2006
8947,190,Switzerland,29401.960784313724,2014
8949,101,Germany,27699.0,2020
8950,285,Switzerland,29313.725490196077,1994
8952,91,Switzerland,29313.725490196077,2020
8953,47,Germany,27655.0,2019
8954,651,Switzerland,29301.960784313724,1984
8957,678,Switzerland,29215.686274509804,1996
8965,272,Germany,27500.0,1985
8967,272,Germany,27499.0,2020
8969,91,Germany,27490.0,1999
8971,265,Switzerland,29117.647058823528,2019
8972,294,United Kingdom,21551.724137931036,2008
8973,41,United Kingdom,21508.620689655174,2008
8974,96,Italy,27000.0,1990
8975,113,France,27000.0,2008
8976,117,France,27000.0,1995
8977,113,Italy,27000.0,1976
8978,115,Italy,27000.0,1976
8979,85,France,27000.0,2000
8980,136,Spain,27000.0,1999
8981,642,Switzerland,27000.0,1990
8982,267,Netherlands,27000.0,2015
8983,259,Italy,27000.0,1992
8984,231,Germany,27000.0,2017
8985,389,Germany,27000.0,2018
8986,170,Italy,27000.0,1983
8988,58,Germany,26999.0,2019
8992,47,Germany,26900.0,2018
8993,156,Germany,26900.0,2018
8994,66,Germany,26900.0,2020
8995,87,Germany,26900.0,2020
8996,55,Netherlands,26900.0,2008
8997,382,Lake Constance,26900.0,2006
8999,310,Germany,26900.0,2008
9000,141,Germany,26900.0,2020
9001,244,Bielefeld,26900.0,2009
9002,773,Switzerland,28431.37254901961,2013
9003,595,Switzerland,28431.37254901961,1967
9005,123,Italy,26500.0,2017
9006,200,Portugal,26500.0,1994
9008,146,Germany,26500.0,2020
9010,270,Germany,26500.0,1996
9011,128,Germany,26500.0,2020
9012,102,Germany,26400.0,2020
9013,374,Switzerland,27941.176470588234,1998
9014,368,Switzerland,27941.176470588234,2002
9017,303,France,26000.0,2002
9018,69,Italy,26000.0,1990
9019,247,Germany,26000.0,1991
9022,143,Italy,26000.0,1982
9023,73,Italy,26000.0,1987
9024,93,Italy,26000.0,1999
9025,378,Italy,26000.0,2003
9026,224,Croatia (Hrvatska),26000.0,1996
9027,118,Porto Rotondo,26000.0,1996
9028,266,France,26000.0,2012
9029,105,Germany,25999.0,2019
9031,207,Germany,25999.0,2020
9032,64,Slovak Republic,25990.0,2017
9035,246,Ostsee,25950.0,2016
9036,106,France,25680.0,2019
9037,260,Switzerland,26960.78431372549,2010
9038,540,Switzerland,26960.78431372549,1992
9040,97,Germany,25590.0,2020
9041,154,Germany,25500.0,2019
9043,136,Italy,25500.0,1987
9044,226,Croatia (Hrvatska),25500.0,1980
9045,159,France,25500.0,2007
9046,201,Netherlands,25500.0,1997
9047,261,Germany,25390.0,2019
9049,91,Switzerland,26656.86274509804,2019
9052,114,Italy,25000.0,1986
9053,85,Italy,25000.0,2000
9056,182,Italy,25000.0,1982
9057,233,Belgium,25000.0,1975
9058,306,Italy,25000.0,1996
9063,228,Italy,25000.0,2010
9064,277,Italy,25000.0,2003
9065,94,Croatia (Hrvatska),25000.0,1999
9066,73,France,25000.0,2003
9067,191,France,25000.0,2005
9068,334,Austria,25000.0,1991
9069,423,Finland,25000.0,1999
9070,336,Croatia (Hrvatska),25000.0,1992
9071,272,Croatia (Hrvatska),25000.0,2000
9072,746,Italy,25000.0,1994
9073,85,Netherlands,25000.0,1978
9074,160,France,25000.0,2006
9075,233,Italy,25000.0,2005
9076,141,France,25000.0,2005
9078,113,Germany,24999.0,2020
9079,146,Germany,24999.0,2020
9080,160,Germany,24999.0,2020
9081,418,Netherlands,24995.0,1985
9083,62,Germany,24990.0,2020
9085,125,Germany,24990.0,2019
9086,295,Germany,24990.0,1997
9088,1430,Switzerland,26274.50980392157,2020
9090,352,Switzerland,26470.58823529412,2007
9092,176,Switzerland,24930.0,2020
9093,508,Germany,24900.0,1992
9094,249,Germany,24900.0,1994
9095,527,Croatia (Hrvatska),24900.0,1997
9097,161,Switzerland,26372.549019607843,2014
9098,224,Denmark,1423076.923076923,1979
9100,121,Switzerland,26078.431372549017,2015
9102,192,Germany,24550.0,2017
9103,83,Italy,24550.0,2020
9104,189,Switzerland,25980.392156862745,2020
9105,619,Switzerland,25980.392156862745,1989
9107,63,Italy,24500.0,1988
9110,298,Germany,24500.0,1988
9111,138,Netherlands,24500.0,1980
9112,92,Germany,24500.0,2020
9113,111,France,24500.0,2008
9114,342,Croatia (Hrvatska),24500.0,1988
9115,106,France,24500.0,2016
9117,248,Netherlands,24500.0,1963
9121,46,Germany,24400.0,2020
9127,249,Italy,24000.0,1992
9128,219,France,24000.0,1991
9130,203,Germany,23990.0,2020
9132,176,Germany,23990.0,1985
9134,111,Switzerland,25411.764705882353,2020
9135,152,Switzerland,25411.764705882353,2020
9136,163,Switzerland,25392.156862745098,2017
9137,684,Switzerland,25392.156862745098,2004
9138,896,Switzerland,25392.156862745098,1992
9142,106,Germany,23900.0,2019
9143,193,Germany,23900.0,1995
9144,95,France,23900.0,2009
9145,82,Germany,23900.0,2020
9146,231,Germany,23900.0,1988
9147,430,Switzerland,25294.11764705882,1988
9149,352,Switzerland,25198.039215686273,2020
9150,260,Switzerland,25196.07843137255,2020
9152,489,Switzerland,24509.803921568626,1994
9154,365,Switzerland,24509.803921568626,1987
9155,340,Switzerland,24509.803921568626,1984
9156,96,United Kingdom,18103.44827586207,2003
9157,400,Switzerland,24411.764705882353,1993
9158,199,Switzerland,24411.764705882353,2020
9159,605,Switzerland,24411.764705882353,1990
9160,101,Italy,23000.0,2009
9161,171,Croatia (Hrvatska),23000.0,1997
9162,181,Italy,23000.0,1986
9163,72,Italy,23000.0,1996
9164,272,Italy,23000.0,2003
9165,170,France,23000.0,2006
9169,362,Germany,22950.0,2001
9173,257,Germany,22900.0,1996
9174,44,France,22900.0,2008
9175,63,Spain,22900.0,2005
9176,78,France,22900.0,2006
9178,31,France,22900.0,1991
9179,62,France,22900.0,1991
9180,172,Austria,22900.0,1994
9184,225,Germany,22500.0,2020
9186,68,Germany,22500.0,2020
9188,110,Netherlands,22500.0,2020
9191,197,Netherlands,22500.0,1978
9192,263,Austria,22500.0,1992
9193,152,Germany,22499.0,2020
9196,259,Switzerland,23588.235294117647,2018
9198,122,Belgium,22187.0,2019
9201,494,Switzerland,23431.37254901961,1992
9202,337,Switzerland,23431.37254901961,2008
9203,244,Switzerland,23333.333333333332,2020
9207,190,Monaco,22000.0,2002
9208,200,Italy,22000.0,1992
9209,163,Italy,22000.0,2009
9212,31,Germany,21950.0,2019
9214,340,Switzerland,23039.21568627451,2005
9216,94,Germany,21850.0,1994
9220,291,Switzerland,23039.21568627451,2008
9221,134,Switzerland,23039.21568627451,1990
9222,262,Switzerland,23000.0,2020
9225,111,Germany,21699.0,2020
9226,200,Switzerland,22794.11764705882,2020
9227,227,Spain,21500.0,2000
9229,85,Italy,21500.0,1951
9230,417,Italy,21500.0,1991
9231,149,Germany,21500.0,2014
9232,281,Germany,21500.0,1986
9233,141,France,21500.0,2007
9234,167,France,21500.0,2008
9240,280,Germany,21000.0,2002
9241,111,Malta,21000.0,2016
9242,199,Lake Constance,21000.0,2013
9244,631,Germany,21000.0,1973
9245,206,Germany,20999.0,2020
9246,314,Switzerland,22058.823529411766,1990
9253,327,Switzerland,22058.823529411766,1991
9254,460,Switzerland,22058.823529411766,1995
9256,158,Germany,20800.0,2008
9257,127,Germany,20799.0,2020
9260,86,Portugal,20712.0,2019
9262,254,Germany,20500.0,1992
9263,139,Croatia (Hrvatska),20500.0,2017
9265,424,Germany,20500.0,1981
9268,228,Switzerland,21372.549019607843,2018
9273,143,France,20000.0,2010
9274,186,Portugal,20000.0,2002
9275,139,Netherlands,20000.0,1986
9276,76,Italy,20000.0,2008
9277,185,Croatia (Hrvatska),20000.0,1995
9280,342,Germany,20000.0,2009
9281,316,Germany,20000.0,2018
9282,273,Italy,20000.0,1985
9283,197,Germany,19999.0,2020
9284,651,Spain,19999.0,1990
9285,123,Germany,19990.0,2017
9287,139,Germany,19990.0,1980
9288,59,France,19990.0,2018
9289,96,Germany,19990.0,2020
9290,93,Slovenia,19990.0,2018
9292,39,Malta,19950.0,2015
9294,236,Germany,19900.0,1997
9296,398,Germany,19900.0,1980
9297,321,Switzerland,21078.43137254902,2006
9298,167,Switzerland,21073.529411764706,2020
9300,134,Netherlands,19800.0,1978
9302,154,Germany,19799.0,2020
9304,289,Switzerland,20882.35294117647,2020
9305,357,Germany,19700.0,1999
9307,233,Switzerland,20588.235294117647,2005
9308,417,Germany,19550.0,1975
9312,177,Germany,19500.0,1980
9314,134,Netherlands,13500.0,1963
9315,47,Germany,19500.0,2019
9317,238,France,19500.0,1995
9318,98,France,19500.0,1996
9320,368,Croatia (Hrvatska),19500.0,1995
9321,167,Germany,19500.0,1988
9323,198,Germany,19500.0,1977
9325,201,Italy,19160.0,2020
9326,74,France,19000.0,2007
9328,55,Italy,19000.0,1999
9335,331,France,19000.0,2004
9336,213,Italy,19000.0,1991
9341,156,Netherlands,18995.0,1973
9343,100,Germany,18950.0,2016
9345,133,Netherlands,18950.0,1981
9347,91,Germany,18900.0,2017
9349,174,Germany,18900.0,2017
9350,148,Germany,18900.0,2010
9351,77,Netherlands,18900.0,2000
9355,284,Switzerland,19607.843137254902,1985
9356,665,"Tenero, lago Maggiore",19607.843137254902,1991
9361,112,France,18500.0,1997
9363,143,France,18500.0,2007
9366,185,Germany,18499.0,2020
9367,317,Switzerland,19598.039215686273,1992
9368,300,Switzerland,19598.039215686273,2020
9369,468,Switzerland,19598.039215686273,1999
9371,413,Switzerland,19509.803921568626,1991
9372,216,Switzerland,19509.803921568626,2020
9374,429,Switzerland,19509.803921568626,1999
9375,628,Switzerland,19509.803921568626,1986
9376,655,Vierwaldstättersee - Buochs,19509.803921568626,2015
9377,129,Germany,18399.0,2018
9378,218,Germany,18385.0,2017
9379,129,Switzerland,18300.0,2021
9380,78,Germany,18268.0,2020
9381,285,Switzerland,19313.725490196077,1990
9382,475,Switzerland,19313.725490196077,1977
9383,183,Italy,18200.0,2019
9384,144,Switzerland,19279.41176470588,2020
9385,451,Switzerland,19117.647058823528,1989
9386,138,Italy,18000.0,2008
9387,293,Germany,18000.0,1982
9389,123,Germany,17999.0,2014
9391,193,Germany,17990.0,1983
9392,72,Austria,17990.0,2015
9393,223,Switzerland,18921.56862745098,2019
9395,109,Germany,17950.0,2019
9396,204,Austria,17900.0,1988
9397,254,Germany,17900.0,2014
9398,126,Germany,17900.0,2020
9400,110,France,17900.0,2015
9401,76,Germany,17900.0,2019
9402,251,Germany,17900.0,1994
9403,131,Germany,17900.0,2013
9404,355,Donau,17900.0,1979
9405,178,Portugal,17800.0,1994
9406,74,France,17700.0,2006
9407,102,Italy,17700.0,2019
9408,77,Slovak Republic,17590.0,2018
9409,709,Switzerland,18627.450980392157,1998
9410,534,Switzerland,18627.450980392157,2019
9412,52,Germany,17500.0,2018
9413,184,Netherlands,17500.0,1982
9418,243,Switzerland,18431.37254901961,2020
9421,583,Switzerland,18039.21568627451,1995
9422,146,Switzerland,18137.254901960783,2019
9425,101,Italy,17000.0,1996
9427,190,Italy,17000.0,1991
9428,170,Germany,17000.0,2014
9429,394,Italy,17000.0,1987
9430,118,France,17000.0,2001
9431,76,Italy,17000.0,2001
9433,86,France,17000.0,1999
9437,104,Germany,16900.0,2015
9438,91,Germany,16900.0,2017
9440,259,Germany,16900.0,2015
9441,239,Germany,16900.0,1992
9442,130,Germany,16900.0,1991
9443,88,Germany,16820.0,2019
9444,451,Switzerland,16800.0,1991
9445,866,Switzerland,17647.058823529413,1989
9447,101,Germany,16700.0,1995
9449,313,Switzerland,17647.058823529413,1990
9450,586,Switzerland,17647.058823529413,1989
9452,990,Switzerland,17647.058823529413,2000
9453,103,Italy,16650.0,2018
9455,255,Switzerland,17598.039215686273,2019
9456,228,Switzerland,17585.29411764706,2020
9457,342,Switzerland,17549.019607843136,1992
9458,180,Switzerland,17549.019607843136,2019
9468,432,Germany,16500.0,1994
9469,456,Netherlands,16500.0,1988
9470,409,Fußach,16500.0,1991
9471,56,France,16500.0,2006
9472,355,Germany,16500.0,2003
9475,369,Spain,16000.0,2002
9476,133,France,16000.0,2003
9477,189,Croatia (Hrvatska),16000.0,1986
